organizationId,organizationName,id,name,description,address,city,state,zip,latitude,longitude,type,updatedAt,updatedAtHuman,categories,revenue,ein
622297,Komera Inc,622297,Komera Inc,"Part 1: komera develops self-confident young women through education, community development, and health.",PO Box 1491,Jamaica Plain,MA,02130,0.001,0.001,organization,2023-10-10 20:20:44,1 month ago,WEDUC,1030526,271581674
1696771,Families for Justice As Healing Inc,1696771,Families for Justice As Healing Inc,"Part 1: families for justice as healing, Inc. Is an organization by and for incarcerated and formerly incarcerated women and girls. We are working to end the incarceration of women. Our members advocate for community wellness and we reject state and national policies that prioritize criminalization and incarceration.",100r Warren St,Roxbury,MA,02119,42.326051,-71.082011,organization,2023-10-10 20:27:35,1 month ago,GV,1029220,454148974
1946165,Mujeres Unidas Avanzando Inc,1946165,Mujeres Unidas Avanzando Inc,Part 1: to provide educational and social services to self-empower latina women and their families. - Part 3: the organization's mission is to provide educational and social services to self-empower latina women and their families.,54 Clayton St Ste 1,Dorchester,MA,02122,-0.001,-0.001,organization,2023-10-10 20:12:36,1 month ago,WEDUC,983866,042753429
595827,Care 2 Communities Inc,595827,Care 2 Communities Inc,"Part 1: care 2 communities, Inc. (C2c) is creating a model for sustainable, community-based healthcare in haiti that transforms the status quo, meets the needs of poor and low-income people, and empowers families to lead healthier lives. - Part 3: mission: care 2 communities, Inc. (C2c) is creating a model for sustainable, community-based healthcare in haiti. We meet the needs of poor families by delivering low-cost, high-quality primary care through a social enterprise clinic model. Community clinics are sustainable over time - treating and preventing illness locally, saving lives, and serving communities in perpetuity.",24 School Street,Boston,MA,02108,42.356337,-71.057953,organization,2023-10-10 20:20:06,1 month ago,GEN,934584,264369180
1942349,Girly Genius Corporation Girly Genius,1942349,Girly Genius Corporation Girly Genius,"Part 1: to serve as an educational resource for girls and others; and to engage them in the field of science, technology, engineering and math (stem); and to promote global culture awareness and art/history/nature appreciation.",111 Perkins St Apt 76,Boston,MA,02130,42.323473,-71.117103,organization,2023-10-10 20:43:10,1 month ago,WEDUC,906600,831862573
1946396,The Womens Edge Inc,1946396,The Womens Edge Inc,Part 1: to promote women entrepreneurship - part 3: promote women entrepreneurship,120 Water St Apt 3004,North Andover,MA,01845,0.001,-0.001,organization,2023-10-10 20:12:41,1 month ago,WPSB,905883,043371964
1946314,Veterans Legal Services Inc,1946314,Veterans Legal Services Inc,"Part 1: veterans legal services helps massachusetts veterans overcome adversity by providing free civil legal aid that honors their service, promotes well-being, and responds to their distinctive needs.",180 Canal Street,Boston,MA,02114,0.001,0.001,organization,2023-10-10 20:12:39,1 month ago,WHSV,890259,043212264
415095,Pregnancy Care Center of the Merrimack Valley Inc,415095,Pregnancy Care Center of the Merrimack Valley Inc,"Part 1: to provide free pregancy testing, educational information, mentoring and tangible support through a food, clothing, and furniture program.",494 Main St,Haverhill,MA,01830,42.788830999999995,-71.08076,organization,2023-10-10 20:16:10,1 month ago,"WHLTH,WHSV",809838,222630861
629231,Dream Big Inc Dream Big,629231,Dream Big Inc Dream Big,"Part 1: to provide girls and young women from low-income situations with the equipment, sports attire, fees, training and mentoring opportunities needed for them to participate in sports and physical activities that contribute to their health, education and well-being. - Part 3: dream big! Provides girls & young women from low-income situations with the equipment, sports attire, fees, training and mentoring opportunities needed for them to participate in sports and physical activities that contribute to their health, education and well-being.",21 Highland Circle,Needham,MA,02494,42.307404,-71.217619,organization,2023-10-10 20:20:56,1 month ago,GIRL,770094,272204294
1945872,Por Cristo Inc,1945872,Por Cristo Inc,"Part 1: since 1980, por cristo, a non-profit charitable medical service organization, has been involved in health care work for low-income, vulnerable populations in latin America (primarily serving ecuador). - Part 3: provide quality health care to malnourished, compromised and at-risk latin american low income, vulnerable population (primarily women and children in ecuador).",77 Warren St,Brighton,MA,02135,42.350055,-71.14367,organization,2023-10-10 20:12:30,1 month ago,WINTL,737436,042696339
1011084,Girls on the Run Greater Boston,1011084,Girls on the Run Greater Boston,"Part 1: we inspire girls to be joyful, healthy, and confident using a fun, experience-based curriculum which creatively integrates running. - Part 3: an after-school program that uses the power of running to educate and prepare 3rd-8th grade girls for a lifetime of self-respect and healthy living through lessons that encourage positive, emotional, social, mental and physical development.",89 South St Ste Ll02,Boston,MA,02111,42.350789,-71.05849,organization,2023-10-10 20:29:04,1 month ago,GIRL,695721,463532424
637157,All Girls Allowed Inc,637157,All Girls Allowed Inc,"Part 1: all girls allowed exists to restore life, value, and dignity by educating and empowering women and girls and engaging partners to realize global impact. - Part 3: all girls allowed, Inc. Is organized and shall be operated exclusively for charitable, educational, spiritual, literary or scientific purposes within the meaning of section 501(c)3 of the internal revenue code of 1986. In furtherance of such purposes, the corporation shall be authorized to promote, support and engage in activities carried on for charitable, educational, spiritual, litterary or scientific purposes, by the direct conduct of such activities, and by making grants to other organizations engaged in such activities. Those activities May include, but are not limited to, Christian education, human rights relief work, raising support and awareness of the plight of oppressed women, girls and orphans;providing spiritual support and education in the name of jesus; and carrying on any other charitable activity permitted to be carried on by a non-profit corporation exempt from income tax under section 501(c)3 of the internal revenue code.",101 Huntington Ave Suite 2205,Boston,MA,02199,42.34586,-71.07988999999999,organization,2023-10-10 20:21:11,1 month ago,GEN,659659,272966708
948986,Found in Translation Inc,948986,Found in Translation Inc,"Part 1: to help homeless and low-income multilingual women to achieve economic security through the use of their language skills and to reduce ethnic, racial, and linguistic disparities in health care by unleashing bilingual talent into the workforce.",1532b Dorchester Avenue,Dorchester,MA,02122,0.001,-0.001,organization,2023-10-10 20:27:20,1 month ago,WEDUC,652049,453302596
1012175,New Life Furniture Bank of MA Inc,1012175,New Life Furniture Bank of MA Inc,"Part 1: new life provides gently used donated household furnishings to individuals and families transitioning out of homelessness, victims of fire, those escaping domestic violence, military veterans, and refugees.",PO Box 573,Medfield,MA,02052,0.001,0.001,organization,2023-10-10 20:29:06,1 month ago,GV,650463,463642814
954891,Chica,954891,Chica,"Part 1: the organization's vision is to create a future where every young woman of color has access to the education, experiences, and guidance required to realize her true potential through dedicated leadership development, which is fostered by a community of intergenerational mentors of color. - Part 3: the organizations mission is to close the opportunity divide for latinas and other women of color by empowering them with the skills, confidence, and network necessary to thrive personally and professionally.",1266 Furnace Brook Pkwy Ste 410,Quincy,MA,02169,0.001,-0.001,organization,2023-10-10 20:27:32,1 month ago,WPSB,649527,453866647
